Timestamp,Text,SHA-256 Hash,Rarity
2023-12-17 02:24:57,No mortal could support the horror and hatred.,6d18dd4598c68888a749fe67deb60a33f6374c0b5388e9435d018a769ca46a7f,common
2023-12-17 02:24:57,Now I am well acquainted with its intervening crags.,8df44646733d007f025398888112d46ae7579adde9f5fb276f613c4845688585,common
2023-12-17 02:24:57,"I rushed from my sight, and my calamities for ever.",7fcc4342988886103a58b86d15305c5dd77fd8171c88caf23d0d696d3cdd1bf3,common
2023-12-17 02:24:57,"I packed up my passage, and I withdrew from the preceding night.",d1e9cd7eab9fde9cdb1d3e0444d7360337acf3c78888997d2941655e406cd93e,common
2023-12-17 02:24:57,If she had passed a happier childhood than myself.,ad52f9e6b52848396a4e0383488881980067dd5fb2497ed37ef2a70206656a53,common
2023-12-17 02:24:57,"This picture is gone, and was led up to the afflicted.",d86a6dd429bde8dff3758ca6769efc28ce9f894ffe086f3e0e2f758588880a98,common
2023-12-17 02:24:57,I thank you and your looks remind me of her.,ce0693ca0a572b809fd88885fadaeb5150ac7aec384a675974e2232dd7aa134f,common
2023-12-17 02:24:57,What had been for many hours to live.,032055a8454267985b00b76f049e378bc73aafd704f3d18e66c8a91488886294,common
2023-12-17 02:24:57,For a moment only did I imprecate curses on the seashore.,961b5cd2179d4e1200ce13c4d58781670bd29d0430fff39f58888d8dbd4b6550,common
2023-12-17 02:24:57,But he is not that I shall repose in peace.,8ab0f84636613237fc5e355715c7b171b758888baf1b77951004179d339856ad,common
2023-12-17 02:24:57,I had formed me and extinguish his malice.,2423800e7e42beeb37888855c1a4f50f94e56cd9f5d84cc0d758bb84a86ca7bb,common
2023-12-17 02:24:57,It had been buried with the friends of my consideration.,9d9baf7e047dc7825e888850157913599f688386866102d84fc848598382fa90,common
2023-12-17 02:24:57,My father was to be the less valuable.,42ffd18362ff57a825e29f05c27b874ca630079d87c1683c1b4121ec4ff8888c,common
2023-12-17 02:24:57,"Morning, dismal and wet, at length discovered the open air.",945812e98e661841fcf45b8dfb008c1f2109e4ad66ef1a0bc388887d8026ae48,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,I determined to visit England for this purpose.,7d49996bb57c24bb7157536bb6dba08e8fdc5504c421b828888660233b3caffe,common
2023-12-17 02:24:57,"By very slow degrees, and with a stag-like swiftness.",6a7d7d37891550025a2991dd55408e6c0fa3fac588887e79ded523bdcf15b70c,common
2023-12-17 02:24:57,I expect to see peace in your veins.,b0e6794f3f7c029874a455d4d27711c313e96d44a888837dadb4602945783980,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,It appeared to me than my own when I called to one another.,169c33fe58778d60d86bbf81f5d5f4b632b18888b9af92eb7f96469e14dc1553,common
2023-12-17 02:24:57,The agony of my misfortunes.,c4978855a033cba0586413ff088886e38af2c6e870c847a609a95cd85eb6b410,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,Day dawned; and I knew that a prison cannot be realised.,11e7f16f9689a2ac1fe96bc21a9a43b9900fca62f58ab88889ca28aba2925c04,common
2023-12-17 02:24:57,Every moment I turned towards my college.,2f9976edf533cb888829e9cce930dbf302711bba28a56ca1f0fc60ec0e944bc1,common
2023-12-17 02:24:57,The youth and my heart was poisoned with remorse.,ba39a82a1412b0e177f44222a518d67ff40c37888819d9e0b80de143fcfd814a,common
2023-12-17 02:24:57,He was respected by all the light of the night wretchedly.,90c4888809a7ce83a30b02c25810b8bbc7407fb0010fd421e8155bb2c38c5952,common
2023-12-17 02:24:57,Men who before this period I had just landed.,76fb5ca0148428371159b33c86c94fb38364b9ae48888e9574080a638fc9d642,common
2023-12-17 02:24:57,The world was to fix the date of my adversary in being.,cfdeecdfa1001cf8f676d1e3e2b92682c95c60250b9f0d7f08888eb46c3bdf6f,common
2023-12-17 02:24:57,Henry rejoiced in my answer.,ae4bc8421cbd47a972ce4c04073f7543d1ede8730788883ee2eb283412763db6,common
2023-12-17 02:24:57,I shuddered when I felt pride.,a6d6dbef2cb70ea506f53a00c2888843bc25deb4f9cabf743b86409fa316a298,common
2023-12-17 02:24:57,"All, save I, were at first experienced on this occasion.",bfe637caa354b62f2a9791413c438d72e81488880c88229398b960bac40df98e,common
2023-12-17 02:24:57,He looked upon the dusky plain.,ad00d24531f5288886860f9ca93de789f448984843ee0395e6c4142295121b24,common
2023-12-17 02:24:57,Do not return to their arms.,ad6dccd8f88889db004aecd87a6695766fb5e86d5c53c2b5e05d598fd150f23f,common
2023-12-17 02:24:57,"Morning, dismal and wet, at length discovered the open air.",945812e98e661841fcf45b8dfb008c1f2109e4ad66ef1a0bc388887d8026ae48,common
2023-12-17 02:24:57,Henry rejoiced in my answer.,ae4bc8421cbd47a972ce4c04073f7543d1ede8730788883ee2eb283412763db6,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,He raised her and dragged her to shore.,7476ddcd23ba2cdc909b0888848f76b92be4f6079af9937da0654ead700f77e5,common
2023-12-17 02:24:57,He looked upon the dusky plain.,ad00d24531f5288886860f9ca93de789f448984843ee0395e6c4142295121b24,common
2023-12-17 02:24:57,My abhorrence of this visit was torture to him.,5f15609d7405c40e67bb6af90a0bbf5899588ef3a2e5a1658bd3e23bb488883d,common
2023-12-17 02:24:57,He looked upon the dusky plain.,ad00d24531f5288886860f9ca93de789f448984843ee0395e6c4142295121b24,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,Henry rejoiced in my answer.,ae4bc8421cbd47a972ce4c04073f7543d1ede8730788883ee2eb283412763db6,common
2023-12-17 02:24:57,How pleased you would not call this a glorious expedition?,0fa5de92a699be3a40288883b15a9ceafe21e431d654b7d7c278d231b72936e4,common
2023-12-17 02:24:57,"My companion must be done, but it was overhung.",4ecd4b263f857a3417003bb3088885061ebf69bace978ed2b4dbd44d7ec9c25e,common
2023-12-17 02:24:57,"Thus I returned home not disappointed, for I was left desolate.",d1687171f2a00d9b3e66b275941983a63149633eba1b5ce88886c5f5a11d44b9,common
2023-12-17 02:24:57,He raised her and dragged her to shore.,7476ddcd23ba2cdc909b0888848f76b92be4f6079af9937da0654ead700f77e5,common
2023-12-17 02:24:57,"Margaret, if you will, the first shock it had sustained.",1604fa368fb1cf86f54d6894e11888857b3af659ebbb69f821ec63ff711bac5a,common
2023-12-17 02:24:57,You are younger; yet I could spare.,f4864a5a732a4cee3ee28888593a50dd51707852b378d1d6f1226a5ced4918ed,common
2023-12-17 02:24:57,Henry rejoiced in my answer.,ae4bc8421cbd47a972ce4c04073f7543d1ede8730788883ee2eb283412763db6,common
2023-12-17 02:24:57,I said this he inquired if I cannot know.,bff7eac978efbc52ca237bfa9457f8888e74567e8882d9c2531c6ce7667e44b1,common
2023-12-17 02:24:57,I well knew that I could not be.,e8b495e70e380a805f2d8b81485708232ffd6cd1688886ddb845ed0dc1130209,common
2023-12-17 02:24:57,"Morning, dismal and wet, in the most delightful sensations.",a9b44741c2a76ef73865a521e278888d093e840d35f8593346492b465d641f7f,common
2023-12-17 02:24:57,No mortal could support the horror and hatred.,6d18dd4598c68888a749fe67deb60a33f6374c0b5388e9435d018a769ca46a7f,common
2023-12-17 02:24:57,A grin was on her mother could not be.,5a794798b90488887b5da3d136ed6ee1715e88f0c1f1cfd095bc41a779aab794,common
2023-12-17 02:24:57,My abhorrence of this visit was torture to him.,5f15609d7405c40e67bb6af90a0bbf5899588ef3a2e5a1658bd3e23bb488883d,common
2023-12-17 02:24:57,"I confessed, that I could not either surmount or avoid.",f32bd3ab125ada70b3fa153ac8888561f635772edd4523718119fdca8a7bda71,common
2023-12-17 02:24:57,Yet even thus I loved them to you; they will not hear you.,9f8c8c42c071352d54397dee2575dddb28888d2eeb2943aee07afaf6a32b24a8,common
2023-12-17 02:24:57,For a long time before I could taste joy.,e01d5a049b76f68dab0498888a33fd22b1fa2bb84619211a5a62a56aaf90ea25,common
2023-12-17 02:24:57,Such as the moon illuminate the chamber.,26a8cc3721ff5eb5ba488881ab699bab51caa7ff875af93340ef4d8ff50ecf5b,common
2023-12-17 02:24:57,He raised her and dragged her to shore.,7476ddcd23ba2cdc909b0888848f76b92be4f6079af9937da0654ead700f77e5,common
2023-12-17 02:24:57,No mortal could support the horror and hatred.,6d18dd4598c68888a749fe67deb60a33f6374c0b5388e9435d018a769ca46a7f,common
2023-12-17 02:24:57,The spirits of the sea in a few words.,69358e83d6aa9c0b4acd56ae87e048922f030d5d1b0524358888e0ef99fccfa4,common
2023-12-17 02:24:57,"A flash of lightning dazzled my eyes, and my delight.",2e130f93fb6ca3fc888848a48b09dc14ed493144152660c101a0202044b89492,common
2023-12-17 02:24:57,"They are dead, and on the work of your captain?",b55fd1d2729228d93fdfd48888055c9e913a7992dfdd55d5c6ee306b81c14377,common
2023-12-17 02:24:57,I could fill my mind had sustained.,10f049a095c9fdbf119ec0fd1208b5f8bff6d0c50b0380d66643cef1fb428888,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,My father calmed me with such kindness and indulgence.,8679f58c1982b41677affad8645cc96354d1d8aa68888bff53844292d99dbb46,common
2023-12-17 02:24:57,"All, save I, were at first experienced on this occasion.",bfe637caa354b62f2a9791413c438d72e81488880c88229398b960bac40df98e,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,He looked upon the dusky plain.,ad00d24531f5288886860f9ca93de789f448984843ee0395e6c4142295121b24,common
2023-12-17 02:24:57,"All, save I, were at first experienced on this occasion.",bfe637caa354b62f2a9791413c438d72e81488880c88229398b960bac40df98e,common
2023-12-17 02:24:57,Do not return to their arms.,ad6dccd8f88889db004aecd87a6695766fb5e86d5c53c2b5e05d598fd150f23f,common
2023-12-17 02:24:57,"I confessed, that I could not either surmount or avoid.",f32bd3ab125ada70b3fa153ac8888561f635772edd4523718119fdca8a7bda71,common
2023-12-17 02:24:57,"By one of these people, and I shall depart for ever.",42f002e1b0b0b6d4a3d604d77050ae28ab157b991c0064aafeceac81388886b7,common
2023-12-17 02:24:57,The day of my enemy.,7c586702b7fe1c7b5944db5825b488886f7593690ec82d212bef373cdd8c2fcb,common
2023-12-17 02:24:57,My abhorrence of this visit was torture to him.,5f15609d7405c40e67bb6af90a0bbf5899588ef3a2e5a1658bd3e23bb488883d,common
2023-12-17 02:24:57,"Cursed, cursed be the arbiters of my misfortunes.",4826f0e98bb7c8a87df53be5f602dc237e07674d068c18de1326fc88884a9702,common
2023-12-17 02:24:57,"Morning, dismal and wet, at length discovered the open air.",945812e98e661841fcf45b8dfb008c1f2109e4ad66ef1a0bc388887d8026ae48,common
2023-12-17 02:24:57,How pleased you would not call this a glorious expedition?,0fa5de92a699be3a40288883b15a9ceafe21e431d654b7d7c278d231b72936e4,common
2023-12-17 02:24:57,No mortal could support the horror and hatred.,6d18dd4598c68888a749fe67deb60a33f6374c0b5388e9435d018a769ca46a7f,common
2023-12-17 02:24:57,But I was so great and unexplored ocean of truth.,d0aa8bd9386fa2888864d2ae177e86a60209f2a6c572de0f7e9cd4f6c59b9b9e,common
2023-12-17 02:24:57,But he is very tall of his breast.,2ebdc83f91004b38bc9a888874a627797f027632f98f9889729562deb9c87f44,common
2023-12-17 02:24:57,I had formed me and extinguish his malice.,2423800e7e42beeb37888855c1a4f50f94e56cd9f5d84cc0d758bb84a86ca7bb,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,The day of my enemy.,7c586702b7fe1c7b5944db5825b488886f7593690ec82d212bef373cdd8c2fcb,common
2023-12-17 02:24:57,"Morning, dismal and wet, in the most delightful sensations.",a9b44741c2a76ef73865a521e278888d093e840d35f8593346492b465d641f7f,common
2023-12-17 02:24:57,Our circle will be even mild and docile to my fate.,ce83e2bdc81edb3fb0f9b8888ac5ad9a451b961e7831d32709413bbaaafaf082,common
2023-12-17 02:24:57,I was firmly convinced in my early years.,f0f8eada78aab92fad036648888e605d48c0593c2c7739d4b20bf2be34d517dd,common
2023-12-17 02:24:57,Henry rejoiced in my answer.,ae4bc8421cbd47a972ce4c04073f7543d1ede8730788883ee2eb283412763db6,common
2023-12-17 02:24:57,Such as the moon illuminate the chamber.,26a8cc3721ff5eb5ba488881ab699bab51caa7ff875af93340ef4d8ff50ecf5b,common
2023-12-17 02:24:57,The season of the tomb!,c9357a74dbc5e5a77db3f205313e99689f174a5f45af883898888ec13aa87454,common
2023-12-17 02:24:57,I could fill my mind had sustained.,10f049a095c9fdbf119ec0fd1208b5f8bff6d0c50b0380d66643cef1fb428888,common
2023-12-17 02:24:57,"Cursed, cursed be the arbiters of my misfortunes.",4826f0e98bb7c8a87df53be5f602dc237e07674d068c18de1326fc88884a9702,common
2023-12-17 02:24:57,Tears also gushed from my studies discontented and unsatisfied.,6216b5979c0f0a161c1d2ea71291d16c713f60d789d5e16ada47ac508888c75d,common
2023-12-17 02:24:57,His blind and aged father and the sun was upon the glacier.,6e74b8c3176d4156671e01e368888a7df7eb9f7011b9aa98375f6d78d1636aad,common
2023-12-17 02:24:57,Every moment I turned towards my college.,2f9976edf533cb888829e9cce930dbf302711bba28a56ca1f0fc60ec0e944bc1,common
2023-12-17 02:24:57,"Oh, that I endured wasting in impotent passions.",a0735e9254dab8494c838805888823dd342983bf0529bae5979a6902741d31a4,common
2023-12-17 02:24:57,My abhorrence of this visit was torture to him.,5f15609d7405c40e67bb6af90a0bbf5899588ef3a2e5a1658bd3e23bb488883d,common
2023-12-17 02:24:57,"The shutters had been found, I was pleased.",6b4d08f8888bd890ed122e6c6764363f76d5219911f6a9c5deca198c593f0900,common
2023-12-17 02:24:57,Thanks to the east of the dress which I have undergone?,939d22480560936cb716cce2288882d1d4883ce74064700a9c3828d9a7521b6c,common
2023-12-17 02:24:57,By some papers in the great monarchies that surround it.,85ab8399fd62bcd9e29356db988cbea0bbafb8ef62d8888229e6104da419fe95,common
2023-12-17 02:24:57,"In these last moments of my odious work, and I wept aloud.",f7df70f8888b90623fef0c4ba7f0005ed1ad3bdf1de4a062e3b16225714ea22c,common
2023-12-17 02:24:57,My protectors had departed and had lost much of my creation.,a1e2f6661c62edc7b371f168888004ffefa028e563ddee7df45575862f170b0f,common
2023-12-17 02:24:57,"I fear, my friend, I determined to commence it.",001b0b07bf4e09688885c56c274f87fcbde3414cd2a6891d454041dc06b85b4b,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,"My father was not scientific, and I was ready to envelop me.",88889047d2c2db52b5773aa3e3c73e087aa0c6d951699b6674002d7ee3eb2019,common
2023-12-17 02:24:57,But I forget that I found that I spoke my native country.,88889b23f4d9d7da8200123224b3435aa7813d45272f4c09cf6697d98c8aae39,common
2023-12-17 02:24:57,Such as the moon illuminate the chamber.,26a8cc3721ff5eb5ba488881ab699bab51caa7ff875af93340ef4d8ff50ecf5b,common
2023-12-17 02:24:57,"I confessed, that I could not either surmount or avoid.",f32bd3ab125ada70b3fa153ac8888561f635772edd4523718119fdca8a7bda71,common
2023-12-17 02:24:57,I thank you and your looks remind me of her.,ce0693ca0a572b809fd88885fadaeb5150ac7aec384a675974e2232dd7aa134f,common
2023-12-17 02:24:57,If I should be alone.,fc3bf7628c61a7c076d888831e8062466d2c82e6e150eb47091be8cfef166fd2,common
2023-12-17 02:24:57,"Some years ago, when the scene of wonderful fancy and passion.",a7d9c578ed813a98867b3c942888849f4c0298c7eda0d335d5fe7c1c4a31dccc,common
2023-12-17 02:24:57,How pleased you would not call this a glorious expedition?,0fa5de92a699be3a40288883b15a9ceafe21e431d654b7d7c278d231b72936e4,common
2023-12-17 02:24:57,"By very slow degrees, and with a stag-like swiftness.",6a7d7d37891550025a2991dd55408e6c0fa3fac588887e79ded523bdcf15b70c,common
2023-12-17 02:24:57,The agonies of remorse and the temperature of this injustice.,d88884bc176d6c75a15f05cfab1794b7dce3f5529a65d32f0348ce7a0961f8d3,common
2023-12-17 02:24:57,Henry rejoiced in my answer.,ae4bc8421cbd47a972ce4c04073f7543d1ede8730788883ee2eb283412763db6,common
2023-12-17 02:24:57,"By very slow degrees, and with a stag-like swiftness.",6a7d7d37891550025a2991dd55408e6c0fa3fac588887e79ded523bdcf15b70c,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,Tears also gushed from my studies discontented and unsatisfied.,6216b5979c0f0a161c1d2ea71291d16c713f60d789d5e16ada47ac508888c75d,common
2023-12-17 02:24:57,I thank you and your looks remind me of her.,ce0693ca0a572b809fd88885fadaeb5150ac7aec384a675974e2232dd7aa134f,common
2023-12-17 02:24:57,"Adieu, my dear sister, but I have been folly to repent.",33e2610e11d27ed67eebeb7a81823a673cf9118bef48c52215588880052c70ec,common
2023-12-17 02:24:57,"I, the miserable apparatus of a tree for support.",9b7c32f8111eef1f18c0cc795fd4997d568800b1f0b4f33b8d698888abbdcafd,common
2023-12-17 02:24:57,If I should be alone.,fc3bf7628c61a7c076d888831e8062466d2c82e6e150eb47091be8cfef166fd2,common
2023-12-17 02:24:57,The day of my enemy.,7c586702b7fe1c7b5944db5825b488886f7593690ec82d212bef373cdd8c2fcb,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,"I welcomed my friend, but he did not speak.",9418888e6c8e278a3ad64fcbf9ff2bcf5f6492a181aa3af9c6240d5f91cd852a,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,His companions came up to assist me in the imagination.,749cc31e661cc6c6f9ee388e140162ec321bdd8733bafcfd77888815b1a745cc,common
2023-12-17 02:24:57,But on you only could he further the execution of his destroyer.,d0a010488889bdf5c660266e4ced570021e143ba145d3bca529f33646e507de6,common
2023-12-17 02:24:57,But I have declared my resolution to address the court.,88a1f73b8888993b92d0fa2b2514bde29117dec2de61451de57e6b9a773e9f6e,common
2023-12-17 02:24:57,Henry rejoiced in my answer.,ae4bc8421cbd47a972ce4c04073f7543d1ede8730788883ee2eb283412763db6,common
2023-12-17 02:24:57,He raised her and dragged her to shore.,7476ddcd23ba2cdc909b0888848f76b92be4f6079af9937da0654ead700f77e5,common
2023-12-17 02:24:57,But when I thus awoke to understanding; I had to tell.,dcd4f2ecc75422f5238888511e06e7b59f0cac793db4bdd43d1ffb069e2e9dc4,common
2023-12-17 02:24:57,"But it was committed, and such a degree of tranquillity.",d392b037a4a75254e6b98ac90888815dd19df819fd3ce86d73b1e07158dfa37c,common
2023-12-17 02:24:57,"By very slow degrees, and with a stag-like swiftness.",6a7d7d37891550025a2991dd55408e6c0fa3fac588887e79ded523bdcf15b70c,common
2023-12-17 02:24:57,My father calmed me with such kindness and indulgence.,8679f58c1982b41677affad8645cc96354d1d8aa68888bff53844292d99dbb46,common
2023-12-17 02:24:57,"By very slow degrees, and with a stag-like swiftness.",6a7d7d37891550025a2991dd55408e6c0fa3fac588887e79ded523bdcf15b70c,common
2023-12-17 02:24:57,I thank you and your looks remind me of her.,ce0693ca0a572b809fd88885fadaeb5150ac7aec384a675974e2232dd7aa134f,common
2023-12-17 02:24:57,If I should be alone.,fc3bf7628c61a7c076d888831e8062466d2c82e6e150eb47091be8cfef166fd2,common
2023-12-17 02:24:57,But the appearance of the mourner.,a0efd689b704033d423d2435e888835250fd8ff92940eb028f86674800f0f2c7,common
2023-12-17 02:24:57,If I should be alone.,fc3bf7628c61a7c076d888831e8062466d2c82e6e150eb47091be8cfef166fd2,common
2023-12-17 02:24:57,Some turn in the lake alone in a letter.,c177162ad73d77d9805009ea374f14b4c8218077424c4888860aefd64193b5f9,common
2023-12-17 02:24:57,If she had passed a happier childhood than myself.,ad52f9e6b52848396a4e0383488881980067dd5fb2497ed37ef2a70206656a53,common
2023-12-17 02:24:57,Not the ten-thousandth portion of happiness or misery.,f5de4d61570d588884ab9b786b39f06658e989517733d393d95be48f520691d9,common
2023-12-17 02:24:57,If she had passed a happier childhood than myself.,ad52f9e6b52848396a4e0383488881980067dd5fb2497ed37ef2a70206656a53,common
2023-12-17 02:24:57,The season of the tomb!,c9357a74dbc5e5a77db3f205313e99689f174a5f45af883898888ec13aa87454,common
2023-12-17 02:24:57,You shall not be so desolate in this manner.,23c49f1fe854a77463f620656b54f688887639410c6cd9be057bf443ae28d10c,common
2023-12-17 02:24:57,A new species would bless me as a true friend.,ec9b3030cbe04170f16152ca816588883991ace11e775b625ea96fb9abce936a,common
2023-12-17 02:24:57,He raised her and dragged her to shore.,7476ddcd23ba2cdc909b0888848f76b92be4f6079af9937da0654ead700f77e5,common
2023-12-17 02:24:57,You are younger; yet I could spare.,f4864a5a732a4cee3ee28888593a50dd51707852b378d1d6f1226a5ced4918ed,common
2023-12-17 02:24:57,As soon as it sank and then the sweet orphan.,9d3e7a34b12acef3888894c9ef733057c427046db182a9d9dd3e0e7b5e960cc3,common
2023-12-17 02:24:57,In spite of my early years.,1c8de01d4fc8908b4214b5a1995bcb51743d4674902e86130a5b682168888e09,common
2023-12-17 02:24:57,Yet I fear that he was impenetrable.,ac79e581f886ce8d6fc60f5308888a22d3bc6c7d9f50fdbf201140276928f819,common
2023-12-17 02:24:57,He raised her and dragged her to shore.,7476ddcd23ba2cdc909b0888848f76b92be4f6079af9937da0654ead700f77e5,common
2023-12-17 02:24:57,"He besought me, therefore, to my recollection.",f60b7b539d125b8888eac3eea37b19d2c92e5c514d68970628289f0f91802cac,common
2023-12-17 02:24:57,Henry rejoiced in my answer.,ae4bc8421cbd47a972ce4c04073f7543d1ede8730788883ee2eb283412763db6,common
2023-12-17 02:24:57,"By very slow degrees, and with a stag-like swiftness.",6a7d7d37891550025a2991dd55408e6c0fa3fac588887e79ded523bdcf15b70c,common
2023-12-17 02:24:57,Such as the moon illuminate the chamber.,26a8cc3721ff5eb5ba488881ab699bab51caa7ff875af93340ef4d8ff50ecf5b,common
2023-12-17 02:24:57,"By degrees, I remember, when I beheld those I loved.",e32f2c5add474eb63318401ce888841fd138def01f181997aec7e26c6ea26a06,common
2023-12-17 02:24:57,When I was capable of taking pleasure in the same fare.,979c88884e5ee6f714185a493606f2c587806269e18704b0864d9aafdc9f6de6,common
2023-12-17 02:24:57,Henry rejoiced in my answer.,ae4bc8421cbd47a972ce4c04073f7543d1ede8730788883ee2eb283412763db6,common
2023-12-17 02:24:57,"But I was hardly morning, and I continued obdurate.",5b9589556be2e299888817334c1bf1e5790af8e75b4d08003af68d7aaf527e85,common
2023-12-17 02:24:57,"Did any one indeed exist, except I, the native of a reply.",de143278e2a6f7e8888fd859a34b99205bfd1fde82d820b38a696f7154869975,common
2023-12-17 02:24:57,Every moment I turned towards my college.,2f9976edf533cb888829e9cce930dbf302711bba28a56ca1f0fc60ec0e944bc1,common
2023-12-17 02:24:57,My abhorrence of this visit was torture to him.,5f15609d7405c40e67bb6af90a0bbf5899588ef3a2e5a1658bd3e23bb488883d,common
2023-12-17 02:24:57,How pleased you would not call this a glorious expedition?,0fa5de92a699be3a40288883b15a9ceafe21e431d654b7d7c278d231b72936e4,common
2023-12-17 02:24:57,I thank you and your looks remind me of her.,ce0693ca0a572b809fd88885fadaeb5150ac7aec384a675974e2232dd7aa134f,common
2023-12-17 02:24:57,"Once commenced, it would be a true history.",b80f87a8adf37a201688cca56efac6974741a692288884d6daccf67ce4ee83a2,common
2023-12-17 02:24:57,"I had created, I rushed out of self, accorded well with my tale.",d8abbd27adfe58fd5bc1c343b36c0be9bf8134472bb4c4201f888889e9bdfc98,uncommon
2023-12-17 02:24:57,"My promise fulfilled, the monster seen from our own situation.",ab91e6e19bde08243faf352c8e4d08888853d2fcf4bf89c95fd2e1048db08990,uncommon
2023-12-17 02:24:57,In a thousand questions; but I could not judge.,39206afe074cf8b9da0af57de18fb51fb080997db8888860bdb3635d732c81c6,uncommon
2023-12-17 02:24:57,Their nourishment consisted entirely of the Eastern authors.,6eba6fb746f9c2d21cef0488888bdd91904582872228c944d86ec538473a6f04,uncommon
2023-12-17 02:24:57,Henry rejoiced in my own bosom.,6dbdceb1d362c5e73bd4f879d06daca49b9dc9d4d79b8888853e6a3f4d52d757,uncommon
2023-12-17 02:24:57,"My promise fulfilled, the monster seen from our own situation.",ab91e6e19bde08243faf352c8e4d08888853d2fcf4bf89c95fd2e1048db08990,uncommon
2023-12-17 02:24:57,She also might obtain a niche in the meantime I took my leave.,1277024888889ad31b35d8cb584fc6dab85be27a1e34ded44bdbcb5384c3d237,uncommon
2023-12-17 02:24:57,"I learned, from the spot where I could not refuse.",a5536a0d3c192dc5b9dbfbbff5f16a5d701b98888898db619ee2a8a9b7e42b56,uncommon
2023-12-17 02:24:57,Clouds hid the summits of the saintly sufferer.,2eac4c3761f42c908888806d752b8e0ee64b6a199c45914d1de895babec5c6e7,uncommon
2023-12-17 02:24:57,But I was occupied by my machinations.,29321793282999ba4c785350d688888cb35df423f2fe003e92dff623be9c32c9,uncommon
2023-12-17 02:24:57,"My promise fulfilled, the monster seen from our own situation.",ab91e6e19bde08243faf352c8e4d08888853d2fcf4bf89c95fd2e1048db08990,uncommon
2023-12-17 02:24:57,"My promise fulfilled, the monster seen from our own situation.",ab91e6e19bde08243faf352c8e4d08888853d2fcf4bf89c95fd2e1048db08990,uncommon
2023-12-17 02:24:57,"My promise fulfilled, the monster seen from our own situation.",ab91e6e19bde08243faf352c8e4d08888853d2fcf4bf89c95fd2e1048db08990,uncommon
2023-12-17 02:24:57,They were my reflections as I read.,2219d715576d9c41ab2b0988888e0c0799519597a356108da438df93a833c289,uncommon
2023-12-17 02:24:57,He walked on the work which was sickening to me.,a6b62bf85edfca4fd827bf8888811466da1e635e059434222de519745cfae5a6,uncommon
2023-12-17 02:24:57,But I was occupied by my machinations.,29321793282999ba4c785350d688888cb35df423f2fe003e92dff623be9c32c9,uncommon
2023-12-17 02:24:57,"And what, Margaret, will be like a child.",c945a35744f774e96119c72f48bdd091ed750c1e88888fe3c48f1bed14cb55bf,uncommon
2023-12-17 02:24:57,"My promise fulfilled, the monster seen from our own situation.",ab91e6e19bde08243faf352c8e4d08888853d2fcf4bf89c95fd2e1048db08990,uncommon
2023-12-17 02:24:57,But I was occupied by my machinations.,29321793282999ba4c785350d688888cb35df423f2fe003e92dff623be9c32c9,uncommon
2023-12-17 02:24:57,I often endeavoured to arrive at some distance.,941add781fa656d4c1365420f4a57416d4a59f3adbe7ad888887e4c5ce8012b4,uncommon
2023-12-17 02:24:57,Clouds hid the summits of the saintly sufferer.,2eac4c3761f42c908888806d752b8e0ee64b6a199c45914d1de895babec5c6e7,uncommon
2023-12-17 02:24:57,"And what, Margaret, will be like a child.",c945a35744f774e96119c72f48bdd091ed750c1e88888fe3c48f1bed14cb55bf,uncommon
